experiment,process_create,process_term,reg_create_key,reg_write,file_create,image_load,reg_delete_key,net_connect,reg_delete_value,year,label,test
E48850,0.0,0.0,4.0,0.0,7.0,27.0,0.0,0.0,0.0,2024.0,benign,True
E48851,0.0,0.0,0.0,0.0,5.0,31.0,0.0,0.0,0.0,2022.0,benign,False
E48852,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2024.0,benign,True
E48853,1.0,0.0,1.0,2.0,7.0,68.0,0.0,13.0,0.0,2024.0,malicious,True
E48854,1.0,1.0,1.0,4.0,32.0,83.0,0.0,0.0,0.0,2017.0,malicious,True
E48855,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2024.0,benign,True
E48856,1.0,2.0,118.0,25.0,69.0,122.0,2.0,3.0,0.0,2017.0,malicious,True
E48857,4.0,4.0,2.0,4.0,981.0,159.0,0.0,2.0,0.0,2017.0,malicious,True
E48858,0.0,0.0,0.0,0.0,18.0,48.0,0.0,0.0,0.0,2019.0,benign,False
E48859,0.0,0.0,0.0,0.0,38.0,50.0,0.0,0.0,0.0,2024.0,benign,False
E48860,1.0,2.0,6.0,0.0,5.0,41.0,0.0,0.0,0.0,2024.0,benign,False
E48861,0.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2023.0,benign,False
E48862,0.0,0.0,2.0,4.0,58.0,58.0,0.0,86.0,0.0,2017.0,malicious,True
E48863,0.0,0.0,2.0,1.0,5007.0,36.0,0.0,9.0,0.0,2017.0,malicious,True
E48864,2.0,2.0,2.0,1.0,21.0,85.0,0.0,1069.0,0.0,2017.0,malicious,False
E48865,3.0,3.0,2.0,4.0,966.0,97.0,0.0,2.0,0.0,2017.0,malicious,False
E48866,0.0,1.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,2024.0,benign,True
E48867,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2023.0,benign,False
E48868,2.0,3.0,110.0,0.0,58.0,131.0,0.0,3.0,0.0,2017.0,malicious,False
E48869,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2020.0,benign,False
E48870,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E48871,0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,2017.0,malicious,False
E48872,0.0,0.0,0.0,0.0,20.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E48873,174.0,162.0,179.0,179.0,2346.0,9450.0,0.0,0.0,0.0,2017.0,malicious,True
E48874,0.0,0.0,8.0,8.0,465.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E48875,0.0,1.0,3.0,7.0,29.0,58.0,0.0,4.0,0.0,2017.0,malicious,False
E48876,1.0,0.0,0.0,0.0,15.0,63.0,0.0,0.0,0.0,2024.0,benign,True
E48877,1.0,2.0,111.0,0.0,4321.0,108.0,0.0,3.0,0.0,2017.0,malicious,False
E48878,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E48879,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2023.0,benign,False
E48880,0.0,1.0,5.0,9.0,29.0,58.0,0.0,4.0,0.0,2017.0,malicious,False
E48881,0.0,0.0,2.0,8.0,11.0,33.0,0.0,0.0,0.0,2024.0,malicious,True
E48882,0.0,1.0,0.0,0.0,23.0,54.0,0.0,0.0,0.0,2017.0,malicious,False
E48883,1.0,2.0,111.0,0.0,62.0,96.0,0.0,3.0,0.0,2017.0,malicious,True
E48884,1.0,2.0,4.0,3.0,6.0,52.0,0.0,0.0,3.0,2024.0,benign,True
E48885,1.0,2.0,114.0,1.0,4336.0,108.0,1.0,3.0,0.0,2017.0,malicious,True
E48886,61.0,54.0,33.0,19.0,644.0,1207.0,0.0,12.0,0.0,2017.0,malicious,True
E48887,1.0,2.0,111.0,0.0,89.0,140.0,0.0,3.0,0.0,2023.0,benign,False
E48888,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E48889,0.0,0.0,10.0,10.0,432.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E48890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E48891,0.0,0.0,8.0,8.0,453.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E48892,1.0,2.0,0.0,1.0,3.0,60.0,0.0,0.0,0.0,2024.0,benign,True
E48893,0.0,1.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,2020.0,benign,False
E48894,1.0,0.0,4.0,8.0,2856.0,97.0,0.0,1259.0,0.0,2017.0,malicious,True
E48895,0.0,1.0,4.0,7.0,22.0,62.0,0.0,1.0,0.0,2020.0,malicious,False
E48896,1.0,1.0,1.0,4.0,47.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E48897,2.0,1.0,2.0,0.0,25.0,117.0,0.0,2.0,0.0,2017.0,malicious,True
E48898,0.0,0.0,0.0,0.0,7.0,40.0,0.0,0.0,0.0,2020.0,malicious,False
E48899,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E48900,2.0,2.0,0.0,0.0,4.0,55.0,0.0,0.0,0.0,2022.0,benign,False
E48901,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E48902,4.0,5.0,120.0,30.0,103.0,205.0,2.0,3.0,0.0,2017.0,malicious,False
E48903,1.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,2020.0,benign,False
E48904,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E48905,0.0,1.0,5.0,9.0,28.0,58.0,0.0,4.0,0.0,2017.0,malicious,False
E48906,0.0,0.0,10.0,10.0,409.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E48907,2.0,3.0,118.0,25.0,55.0,128.0,2.0,3.0,0.0,2017.0,malicious,True
E48908,1.0,0.0,0.0,0.0,42.0,96.0,0.0,0.0,0.0,2023.0,benign,False
E48909,2.0,2.0,0.0,4.0,108.0,165.0,0.0,0.0,0.0,2024.0,benign,True
E48910,0.0,1.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,2017.0,malicious,False
E48911,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E48912,8.0,5.0,159.0,49.0,422.0,417.0,0.0,9.0,9.0,2017.0,benign,False
E48913,0.0,0.0,8.0,8.0,413.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E48914,1.0,2.0,0.0,0.0,3.0,39.0,0.0,0.0,0.0,2021.0,malicious,False
E48915,7.0,0.0,0.0,0.0,64.0,224.0,0.0,0.0,0.0,2017.0,malicious,False
E48916,1.0,1.0,0.0,0.0,69.0,59.0,0.0,0.0,0.0,2017.0,malicious,False
E48917,0.0,0.0,1.0,1.0,29.0,57.0,0.0,0.0,0.0,2022.0,benign,False
E48918,1.0,2.0,111.0,0.0,54.0,102.0,0.0,3.0,0.0,2017.0,malicious,False
E48919,2.0,3.0,10.0,20.0,88.0,105.0,1.0,3.0,3.0,2014.0,malicious,False
E48920,1.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,2023.0,benign,False
E48921,3.0,3.0,1.0,2.0,42.0,96.0,0.0,2.0,0.0,2017.0,malicious,True
E48922,0.0,1.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,2021.0,benign,False
E48923,2.0,3.0,0.0,0.0,11.0,63.0,0.0,0.0,0.0,2024.0,benign,True
E48924,7.0,8.0,12.0,16.0,62.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E48925,0.0,0.0,8.0,8.0,441.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E48926,0.0,0.0,8.0,8.0,452.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E48927,0.0,0.0,0.0,0.0,14.0,24.0,0.0,0.0,0.0,2017.0,malicious,False
E48928,0.0,1.0,0.0,0.0,9.0,39.0,0.0,0.0,0.0,2020.0,malicious,False
E48929,1.0,2.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,2023.0,benign,False
E48930,1.0,1.0,1.0,4.0,48.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E48931,0.0,0.0,0.0,0.0,29.0,58.0,0.0,4.0,0.0,2017.0,malicious,True
E48932,0.0,1.0,3.0,4.0,28.0,58.0,0.0,4.0,0.0,2017.0,malicious,True
E48933,0.0,0.0,5.0,7.0,7.0,51.0,0.0,2.0,0.0,2022.0,malicious,False
E48934,1.0,0.0,5.0,8.0,2963.0,97.0,0.0,1353.0,0.0,2017.0,malicious,True
E48935,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,2021.0,malicious,False
E48936,1.0,1.0,1.0,4.0,50.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E48937,0.0,0.0,0.0,0.0,18.0,48.0,0.0,0.0,0.0,2017.0,benign,False
E48938,0.0,0.0,10.0,10.0,446.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E48939,1.0,2.0,0.0,0.0,3.0,38.0,0.0,0.0,0.0,2023.0,benign,False
E48940,0.0,1.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,2024.0,benign,False
E48941,7.0,8.0,5.0,7.0,66.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E48942,1.0,1.0,0.0,0.0,69.0,59.0,0.0,0.0,0.0,2017.0,malicious,True
E48943,6.0,0.0,0.0,0.0,89.0,245.0,0.0,0.0,0.0,2020.0,malicious,False
E48944,1.0,1.0,0.0,0.0,75.0,59.0,0.0,0.0,0.0,2017.0,malicious,True
E48945,1.0,2.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,2022.0,benign,False
E48946,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2024.0,benign,False
E48947,0.0,1.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,2021.0,benign,False
E48948,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2023.0,benign,False
E48949,1.0,2.0,0.0,0.0,5.0,41.0,0.0,0.0,0.0,2023.0,benign,False
E48950,3.0,2.0,114.0,11.0,55.0,167.0,0.0,3.0,0.0,2017.0,malicious,True
E48951,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E48952,0.0,1.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,2024.0,benign,False
E48953,4.0,4.0,4.0,4.0,45.0,143.0,0.0,30.0,0.0,2017.0,malicious,False
E48954,16.0,14.0,4.0,15.0,222.0,574.0,0.0,44.0,0.0,2022.0,malicious,False
E48955,1.0,2.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,2024.0,benign,True
E48956,1.0,2.0,0.0,0.0,5.0,39.0,0.0,0.0,0.0,2021.0,malicious,False
E48957,1.0,2.0,118.0,25.0,50.0,100.0,2.0,3.0,0.0,2017.0,malicious,True
E48958,1.0,2.0,5.0,1.0,3.0,38.0,0.0,0.0,0.0,2024.0,benign,True
E48959,0.0,0.0,3.0,4.0,8.0,49.0,0.0,3.0,0.0,2022.0,malicious,False
E48960,0.0,0.0,8.0,8.0,474.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E48961,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,2023.0,malicious,False
E48962,1.0,2.0,0.0,0.0,3.0,47.0,0.0,0.0,0.0,2024.0,benign,False
E48963,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2023.0,benign,False
E48964,1.0,1.0,0.0,1.0,69.0,59.0,0.0,0.0,0.0,2017.0,malicious,True
E48965,0.0,1.0,0.0,0.0,9.0,48.0,0.0,1.0,0.0,2017.0,malicious,True
E48966,1.0,2.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,2023.0,benign,False
E48967,0.0,1.0,0.0,0.0,22.0,61.0,0.0,0.0,0.0,2023.0,benign,False
E48968,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,True
E48969,7.0,8.0,0.0,0.0,62.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E48970,6.0,4.0,4.0,5.0,75.0,239.0,0.0,0.0,0.0,2024.0,malicious,True
E48971,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2023.0,benign,False
E48972,7.0,8.0,0.0,0.0,71.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E48973,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E48974,0.0,1.0,0.0,0.0,9.0,31.0,0.0,0.0,0.0,2017.0,malicious,True
E48975,0.0,1.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,2024.0,benign,False
E48976,0.0,0.0,4.0,8.0,50.0,91.0,0.0,6.0,0.0,2022.0,malicious,False
E48977,1.0,2.0,0.0,0.0,5.0,52.0,0.0,0.0,0.0,2024.0,benign,True
E48978,0.0,1.0,3.0,7.0,28.0,58.0,0.0,4.0,0.0,2017.0,malicious,False
E48979,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,2023.0,benign,False
E48980,1.0,2.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,2017.0,malicious,True
E48981,1.0,1.0,0.0,0.0,69.0,59.0,0.0,0.0,0.0,2017.0,malicious,True
E48982,0.0,0.0,0.0,0.0,49.0,66.0,0.0,1.0,0.0,2024.0,benign,True
E48983,0.0,1.0,0.0,0.0,7.0,28.0,0.0,0.0,0.0,2017.0,malicious,False
E48984,1.0,1.0,0.0,0.0,70.0,59.0,0.0,0.0,0.0,2017.0,malicious,False
E48985,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E48986,0.0,0.0,0.0,0.0,49.0,65.0,0.0,0.0,0.0,2023.0,benign,False
E48987,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E48988,1.0,2.0,0.0,0.0,103.0,124.0,0.0,3.0,0.0,2023.0,benign,False
E48989,0.0,1.0,0.0,0.0,20.0,43.0,0.0,0.0,0.0,2021.0,malicious,False
E48990,0.0,0.0,0.0,0.0,8.0,25.0,0.0,0.0,0.0,2017.0,malicious,True
E48991,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E48992,0.0,0.0,0.0,0.0,19.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E48993,5.0,3.0,7.0,4.0,86.0,207.0,0.0,116.0,0.0,2017.0,malicious,True
E48994,1.0,1.0,4.0,11.0,37.0,101.0,0.0,1.0,0.0,2023.0,malicious,False
E48995,1.0,1.0,2.0,7.0,41.0,115.0,0.0,9.0,0.0,2017.0,malicious,True
E48996,2.0,3.0,111.0,0.0,100.0,188.0,0.0,6.0,0.0,2017.0,malicious,False
E48997,1.0,0.0,0.0,0.0,50.0,92.0,0.0,0.0,0.0,2024.0,benign,True
E48998,0.0,1.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,2021.0,benign,False
E48999,0.0,0.0,2.0,0.0,772.0,46.0,0.0,24.0,0.0,2017.0,malicious,False
E49000,64.0,55.0,22.0,26.0,549.0,1232.0,0.0,17.0,0.0,2017.0,malicious,False
E49001,0.0,1.0,4.0,7.0,22.0,62.0,0.0,1.0,0.0,2021.0,malicious,False
E49002,0.0,0.0,0.0,0.0,19.0,37.0,0.0,0.0,0.0,2022.0,benign,False
E49003,0.0,1.0,0.0,0.0,7.0,20.0,0.0,0.0,0.0,2022.0,benign,False
E49004,0.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E49005,1.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,2024.0,benign,True
E49006,0.0,1.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,2019.0,benign,False
E49007,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2023.0,benign,False
E49008,282.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E49009,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E49010,1.0,1.0,0.0,0.0,49.0,95.0,0.0,0.0,0.0,2021.0,benign,False
E49011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E49012,0.0,0.0,4.0,1.0,727.0,46.0,0.0,24.0,0.0,2017.0,malicious,True
E49013,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E49014,1.0,0.0,0.0,0.0,48.0,84.0,0.0,0.0,0.0,2024.0,benign,True
E49015,1.0,2.0,1.0,0.0,1.0,40.0,0.0,0.0,0.0,2017.0,malicious,False
E49016,0.0,1.0,3.0,7.0,25.0,54.0,0.0,1.0,0.0,2017.0,malicious,False
E49017,1.0,0.0,0.0,0.0,9.0,65.0,0.0,0.0,0.0,2024.0,benign,False
E49018,0.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,2022.0,benign,False
E49019,0.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,2017.0,benign,False
E49020,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2023.0,benign,False
E49021,12.0,8.0,206.0,34.0,768.0,808.0,4.0,32.0,9.0,2017.0,malicious,False
E49022,0.0,0.0,0.0,0.0,36.0,58.0,0.0,0.0,0.0,2021.0,benign,False
E49023,4.0,4.0,26.0,8.0,263.0,308.0,0.0,16.0,0.0,2024.0,malicious,True
E49024,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E49025,0.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,2021.0,benign,False
E49026,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2023.0,benign,False
E49027,0.0,0.0,2.0,1.0,5110.0,36.0,0.0,9.0,0.0,2017.0,malicious,False
E49028,1.0,2.0,0.0,0.0,10.0,55.0,0.0,0.0,0.0,2024.0,benign,False
E49029,1.0,1.0,1.0,4.0,32.0,82.0,0.0,0.0,0.0,2017.0,malicious,True
E49030,1.0,2.0,0.0,0.0,23.0,61.0,0.0,0.0,0.0,2024.0,benign,True
E49031,0.0,0.0,3.0,7.0,15.0,57.0,0.0,2.0,0.0,2017.0,malicious,True
E49032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E49033,177.0,158.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E49034,0.0,0.0,8.0,9.0,426.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E49035,260.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E49036,1.0,2.0,0.0,0.0,8.0,57.0,0.0,0.0,0.0,2022.0,benign,False
E49037,1.0,2.0,111.0,0.0,59.0,107.0,0.0,3.0,0.0,2017.0,benign,False
E49038,0.0,0.0,1.0,1.0,10.0,27.0,0.0,0.0,0.0,2021.0,benign,False
E49039,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E49040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E49041,1.0,2.0,0.0,0.0,59.0,96.0,0.0,3.0,0.0,2017.0,malicious,True
E49042,0.0,0.0,3.0,7.0,15.0,57.0,0.0,2.0,0.0,2020.0,malicious,False
E49043,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2024.0,benign,True
E49044,0.0,0.0,4.0,1.0,751.0,46.0,0.0,26.0,0.0,2017.0,malicious,True
E49045,38.0,33.0,125.0,33.0,1109.0,1274.0,1.0,15.0,0.0,2017.0,malicious,True
E49046,0.0,0.0,2.0,7.0,15.0,57.0,0.0,2.0,0.0,2020.0,malicious,False
E49047,0.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E49048,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E49049,0.0,1.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,2024.0,benign,True
E49050,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E49051,2.0,1.0,0.0,3.0,72.0,148.0,0.0,0.0,0.0,2017.0,malicious,True
E49052,0.0,1.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,2017.0,malicious,True
E49053,1.0,1.0,0.0,0.0,47.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E49054,0.0,1.0,5.0,1.0,56.0,85.0,0.0,0.0,2.0,2017.0,malicious,True
E49055,0.0,0.0,3.0,7.0,15.0,55.0,0.0,3.0,0.0,2021.0,malicious,False
E49056,0.0,0.0,0.0,0.0,17.0,49.0,0.0,0.0,0.0,2022.0,benign,False
E49057,0.0,1.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,2024.0,benign,False
E49058,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E49059,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,2017.0,malicious,True
E49060,0.0,0.0,0.0,0.0,19.0,39.0,0.0,0.0,0.0,2017.0,benign,False
E49061,1.0,1.0,1.0,4.0,29.0,83.0,0.0,0.0,0.0,2017.0,malicious,True
E49062,1.0,1.0,1.0,4.0,46.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E49063,0.0,0.0,10.0,10.0,446.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E49064,1.0,0.0,0.0,0.0,23.0,59.0,0.0,0.0,0.0,2024.0,benign,False
E49065,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017.0,malicious,False
E49066,1.0,2.0,118.0,25.0,58.0,106.0,2.0,3.0,0.0,2024.0,malicious,True
E49067,1.0,1.0,1.0,4.0,46.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E49068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E49069,13.0,13.0,23.0,10.0,29.0,233.0,0.0,18.0,0.0,2017.0,malicious,False
E49070,0.0,0.0,8.0,8.0,473.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E49071,0.0,1.0,1.0,0.0,4.0,23.0,0.0,0.0,0.0,2023.0,benign,False
E49072,1.0,2.0,111.0,0.0,60.0,102.0,0.0,3.0,0.0,2017.0,malicious,True
E49073,394.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E49074,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2023.0,benign,False
E49075,4.0,5.0,235.0,30.0,99.0,205.0,3.0,3.0,0.0,2017.0,malicious,True
E49076,1.0,2.0,111.0,0.0,59.0,109.0,0.0,3.0,0.0,2023.0,malicious,False
E49077,1.0,2.0,111.0,0.0,53.0,103.0,0.0,3.0,0.0,2021.0,malicious,False
E49078,1.0,2.0,0.0,0.0,4.0,52.0,0.0,0.0,0.0,2024.0,benign,False
E49079,5.0,4.0,3.0,10.0,69.0,245.0,0.0,0.0,0.0,2017.0,malicious,False
E49080,0.0,1.0,0.0,0.0,19.0,43.0,0.0,0.0,0.0,2017.0,benign,False
E49081,1.0,1.0,0.0,0.0,48.0,97.0,0.0,1.0,0.0,2024.0,malicious,True
E49082,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E49083,0.0,0.0,0.0,0.0,31.0,57.0,0.0,0.0,0.0,2020.0,malicious,False
E49084,1.0,2.0,111.0,0.0,70.0,108.0,0.0,3.0,0.0,2017.0,malicious,True
E49085,54.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,2017.0,malicious,False
E49086,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2022.0,benign,False
E49087,7.0,8.0,3.0,6.0,65.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E49088,4.0,4.0,1.0,2.0,50.0,135.0,0.0,2.0,0.0,2017.0,malicious,False
E49089,0.0,0.0,0.0,0.0,29.0,42.0,0.0,0.0,0.0,2023.0,benign,False
E49090,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E49091,1.0,2.0,0.0,0.0,5.0,50.0,0.0,0.0,0.0,2023.0,benign,False
E49092,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2023.0,benign,False
E49093,0.0,0.0,0.0,0.0,32.0,54.0,0.0,0.0,0.0,2024.0,malicious,True
E49094,1.0,2.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,2024.0,benign,False
E49095,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E49096,26.0,27.0,42.0,57.0,153.0,729.0,0.0,0.0,11.0,2017.0,malicious,True
E49097,14.0,7.0,0.0,1.0,24.0,334.0,0.0,0.0,0.0,2024.0,malicious,True
E49098,0.0,0.0,16.0,4.0,74.0,76.0,0.0,0.0,0.0,2021.0,benign,False
E49099,0.0,1.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,2021.0,benign,False
E49100,0.0,1.0,6.0,7.0,46.0,78.0,1.0,0.0,2.0,2017.0,malicious,True
E49101,1.0,2.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,2023.0,benign,False
E49102,1.0,2.0,114.0,4.0,4446.0,108.0,1.0,3.0,0.0,2017.0,malicious,False
E49103,1.0,2.0,0.0,0.0,4.0,47.0,0.0,0.0,0.0,2023.0,benign,False
E49104,0.0,0.0,10.0,10.0,470.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E49105,36.0,31.0,15.0,19.0,536.0,735.0,0.0,16.0,0.0,2017.0,malicious,True
E49106,0.0,0.0,1.0,0.0,16.0,42.0,0.0,10.0,0.0,2024.0,malicious,True
E49107,2.0,3.0,0.0,0.0,4.0,55.0,0.0,0.0,0.0,2023.0,benign,False
E49108,1.0,2.0,113.0,1.0,4457.0,108.0,1.0,3.0,0.0,2017.0,malicious,False
E49109,0.0,0.0,0.0,0.0,16.0,48.0,0.0,0.0,0.0,2021.0,malicious,False
E49110,1.0,2.0,1.0,3.0,104.0,128.0,0.0,3.0,0.0,2024.0,benign,True
E49111,1.0,2.0,0.0,0.0,12.0,52.0,0.0,0.0,0.0,2023.0,benign,False
E49112,1.0,2.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,2024.0,benign,False
E49113,0.0,1.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,2024.0,benign,True
E49114,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2024.0,benign,False
E49115,7.0,7.0,144.0,18.0,111.0,334.0,0.0,3.0,0.0,2024.0,malicious,True
E49116,0.0,0.0,0.0,0.0,40.0,71.0,0.0,0.0,0.0,2024.0,benign,True
E49117,1.0,1.0,8.0,21.0,91.0,151.0,0.0,2.0,0.0,2017.0,malicious,False
E49118,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E49119,1.0,2.0,115.0,21.0,51.0,100.0,1.0,3.0,0.0,2017.0,malicious,True
E49120,0.0,0.0,1.0,1.0,34.0,68.0,0.0,0.0,0.0,2023.0,benign,False
E49121,0.0,0.0,1.0,0.0,746.0,46.0,0.0,24.0,0.0,2017.0,malicious,True
E49122,0.0,1.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,2024.0,benign,True
E49123,4.0,4.0,4.0,4.0,43.0,143.0,0.0,27.0,0.0,2017.0,malicious,False
E49124,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
